행정동,사용월,포함역개수,하차승객수총합,와이파이수,구,인구밀도,면적,인구
서울특별시 노원구 중계2·3동,202411,1,413552,131,노원구,35826.66667,0.9,32244
서울특별시 노원구 중계2·3동,202412,1,400727,131,노원구,35826.66667,0.9,32244
서울특별시 노원구 하계1동,202401,1,481934,99,노원구,17051.6129,1.55,26430
서울특별시 노원구 하계1동,202402,1,441167,99,노원구,17051.6129,1.55,26430
서울특별시 노원구 하계1동,202403,1,517388,99,노원구,17051.6129,1.55,26430
서울특별시 노원구 하계1동,202404,1,518242,99,노원구,17051.6129,1.55,26430
서울특별시 노원구 하계1동,202405,1,527525,99,노원구,17051.6129,1.55,26430
서울특별시 노원구 하계1동,202406,1,479379,99,노원구,17051.6129,1.55,26430
서울특별시 노원구 하계1동,202407,1,497180,99,노원구,17051.6129,1.55,26430
서울특별시 노원구 하계1동,202408,1,459345,99,노원구,17051.6129,1.55,26430
서울특별시 노원구 하계1동,202409,1,460943,99,노원구,17051.6129,1.55,26430
서울특별시 노원구 하계1동,202410,1,516059,99,노원구,17051.6129,1.55,26430
서울특별시 노원구 하계1동,202411,1,526398,99,노원구,17051.6129,1.55,26430
서울특별시 노원구 하계1동,202412,1,515157,99,노원구,17051.6129,1.55,26430
서울특별시 도봉구 도봉2동,202401,2,455345,1,도봉구,31503.61446,0.83,26148
서울특별시 도봉구 도봉2동,202402,2,419969,1,도봉구,31503.61446,0.83,26148
서울특별시 도봉구 도봉2동,202403,2,502167,1,도봉구,31503.61446,0.83,26148
서울특별시 도봉구 도봉2동,202404,2,510240,1,도봉구,31503.61446,0.83,26148
서울특별시 도봉구 도봉2동,202405,2,528455,1,도봉구,31503.61446,0.83,26148
서울특별시 도봉구 도봉2동,202406,2,483622,1,도봉구,31503.61446,0.83,26148
서울특별시 도봉구 도봉2동,202407,2,485745,1,도봉구,31503.61446,0.83,26148
서울특별시 도봉구 도봉2동,202408,2,455389,1,도봉구,31503.61446,0.83,26148
서울특별시 도봉구 도봉2동,202409,2,457927,1,도봉구,31503.61446,0.83,26148
서울특별시 도봉구 도봉2동,202410,2,521800,1,도봉구,31503.61446,0.83,26148
서울특별시 도봉구 도봉2동,202411,2,506213,1,도봉구,31503.61446,0.83,26148
서울특별시 도봉구 도봉2동,202412,2,478668,1,도봉구,31503.61446,0.83,26148
서울특별시 도봉구 방학1동,202401,1,279839,1,도봉구,39913.04348,0.69,27540
서울특별시 도봉구 방학1동,202402,1,258439,1,도봉구,39913.04348,0.69,27540
서울특별시 도봉구 방학1동,202403,1,297916,1,도봉구,39913.04348,0.69,27540
서울특별시 도봉구 방학1동,202404,1,298619,1,도봉구,39913.04348,0.69,27540
서울특별시 도봉구 방학1동,202405,1,306819,1,도봉구,39913.04348,0.69,27540
서울특별시 도봉구 방학1동,202406,1,284695,1,도봉구,39913.04348,0.69,27540
서울특별시 도봉구 방학1동,202407,1,285231,1,도봉구,39913.04348,0.69,27540
서울특별시 도봉구 방학1동,202408,1,268167,1,도봉구,39913.04348,0.69,27540
서울특별시 도봉구 방학1동,202409,1,268813,1,도봉구,39913.04348,0.69,27540
서울특별시 도봉구 방학1동,202410,1,302691,1,도봉구,39913.04348,0.69,27540
서울특별시 도봉구 방학1동,202411,1,293344,1,도봉구,39913.04348,0.69,27540
서울특별시 도봉구 방학1동,202412,1,284094,1,도봉구,39913.04348,0.69,27540
서울특별시 도봉구 쌍문1동,202401,1,71666,1,도봉구,16969.35484,1.24,21042
서울특별시 도봉구 쌍문1동,202402,1,65983,1,도봉구,16969.35484,1.24,21042
서울특별시 도봉구 쌍문1동,202403,1,76274,1,도봉구,16969.35484,1.24,21042
서울특별시 도봉구 쌍문1동,202404,1,75867,1,도봉구,16969.35484,1.24,21042
서울특별시 도봉구 쌍문1동,202405,1,79293,1,도봉구,16969.35484,1.24,21042
서울특별시 도봉구 쌍문1동,202406,1,74472,1,도봉구,16969.35484,1.24,21042
서울특별시 도봉구 쌍문1동,202407,1,77101,1,도봉구,16969.35484,1.24,21042
서울특별시 도봉구 쌍문1동,202408,1,72485,1,도봉구,16969.35484,1.24,21042
서울특별시 도봉구 쌍문1동,202409,1,71282,1,도봉구,16969.35484,1.24,21042
서울특별시 도봉구 쌍문1동,202410,1,77874,1,도봉구,16969.35484,1.24,21042
서울특별시 도봉구 쌍문1동,202411,1,76961,1,도봉구,16969.35484,1.24,21042
서울특별시 도봉구 쌍문1동,202412,1,74080,1,도봉구,16969.35484,1.24,21042
서울특별시 도봉구 쌍문3동,202401,1,783483,1,도봉구,32832,0.5,16416
서울특별시 도봉구 쌍문3동,202402,1,715165,1,도봉구,32832,0.5,16416
서울특별시 도봉구 쌍문3동,202403,1,823567,1,도봉구,32832,0.5,16416
서울특별시 도봉구 쌍문3동,202404,1,818068,1,도봉구,32832,0.5,16416
서울특별시 도봉구 쌍문3동,202405,1,830746,1,도봉구,32832,0.5,16416
서울특별시 도봉구 쌍문3동,202406,1,772393,1,도봉구,32832,0.5,16416
서울특별시 도봉구 쌍문3동,202407,1,808635,1,도봉구,32832,0.5,16416
서울특별시 도봉구 쌍문3동,202408,1,758713,1,도봉구,32832,0.5,16416
서울특별시 도봉구 쌍문3동,202409,1,746330,1,도봉구,32832,0.5,16416
서울특별시 도봉구 쌍문3동,202410,1,825481,1,도봉구,32832,0.5,16416
서울특별시 도봉구 쌍문3동,202411,1,822616,1,도봉구,32832,0.5,16416
서울특별시 도봉구 쌍문3동,202412,1,830459,1,도봉구,32832,0.5,16416
서울특별시 도봉구 창4동,202401,1,809856,1,도봉구,27794.73684,0.95,26405
서울특별시 도봉구 창4동,202402,1,746226,1,도봉구,27794.73684,0.95,26405
서울특별시 도봉구 창4동,202403,1,856058,1,도봉구,27794.73684,0.95,26405
서울특별시 도봉구 창4동,202404,1,837766,1,도봉구,27794.73684,0.95,26405
서울특별시 도봉구 창4동,202405,1,865671,1,도봉구,27794.73684,0.95,26405
서울특별시 도봉구 창4동,202406,1,806881,1,도봉구,27794.73684,0.95,26405
서울특별시 도봉구 창4동,202407,1,833153,1,도봉구,27794.73684,0.95,26405
서울특별시 도봉구 창4동,202408,1,794065,1,도봉구,27794.73684,0.95,26405
서울특별시 도봉구 창4동,202409,1,792559,1,도봉구,27794.73684,0.95,26405
서울특별시 도봉구 창4동,202410,1,864474,1,도봉구,27794.73684,0.95,26405
서울특별시 도봉구 창4동,202411,1,868143,1,도봉구,27794.73684,0.95,26405
서울특별시 도봉구 창4동,202412,1,858233,1,도봉구,27794.73684,0.95,26405
서울특별시 동대문구 용신동,202401,2,461813,97,동대문구,25106.8323,1.61,40422
서울특별시 동대문구 용신동,202402,2,423068,97,동대문구,25106.8323,1.61,40422
서울특별시 동대문구 용신동,202403,2,501757,97,동대문구,25106.8323,1.61,40422
서울특별시 동대문구 용신동,202404,2,486135,97,동대문구,25106.8323,1.61,40422
서울특별시 동대문구 용신동,202405,2,495875,97,동대문구,25106.8323,1.61,40422
서울특별시 동대문구 용신동,202406,2,468894,97,동대문구,25106.8323,1.61,40422
서울특별시 동대문구 용신동,202407,2,488025,97,동대문구,25106.8323,1.61,40422
서울특별시 동대문구 용신동,202408,2,458700,97,동대문구,25106.8323,1.61,40422
서울특별시 동대문구 용신동,202409,2,451578,97,동대문구,25106.8323,1.61,40422
서울특별시 동대문구 용신동,202410,2,502107,97,동대문구,25106.8323,1.61,40422
서울특별시 동대문구 용신동,202411,2,493271,97,동대문구,25106.8323,1.61,40422
서울특별시 동대문구 용신동,202412,2,490300,97,동대문구,25106.8323,1.61,40422
서울특별시 동대문구 이문1동,202401,1,242948,8,동대문구,19519.23077,1.04,20300
서울특별시 동대문구 이문1동,202402,1,217246,8,동대문구,19519.23077,1.04,20300
서울특별시 동대문구 이문1동,202403,1,324530,8,동대문구,19519.23077,1.04,20300
서울특별시 동대문구 이문1동,202404,1,312213,8,동대문구,19519.23077,1.04,20300
서울특별시 동대문구 이문1동,202405,1,329880,8,동대문구,19519.23077,1.04,20300
서울특별시 동대문구 이문1동,202406,1,274224,8,동대문구,19519.23077,1.04,20300
서울특별시 동대문구 이문1동,202407,1,249567,8,동대문구,19519.23077,1.04,20300
서울특별시 동대문구 이문1동,202408,1,234667,8,동대문구,19519.23077,1.04,20300
서울특별시 동대문구 이문1동,202409,1,287016,8,동대문구,19519.23077,1.04,20300
서울특별시 동대문구 이문1동,202410,1,318407,8,동대문구,19519.23077,1.04,20300
서울특별시 동대문구 이문1동,202411,1,323489,8,동대문구,19519.23077,1.04,20300
서울특별시 동대문구 이문1동,202412,1,284602,8,동대문구,19519.23077,1.04,20300
서울특별시 동대문구 이문2동,202401,1,227034,14,동대문구,28597.10145,0.69,19732
서울특별시 동대문구 이문2동,202402,1,208824,14,동대문구,28597.10145,0.69,19732
서울특별시 동대문구 이문2동,202403,1,240046,14,동대문구,28597.10145,0.69,19732
서울특별시 동대문구 이문2동,202404,1,238467,14,동대문구,28597.10145,0.69,19732
서울특별시 동대문구 이문2동,202405,1,243337,14,동대문구,28597.10145,0.69,19732
서울특별시 동대문구 이문2동,202406,1,226226,14,동대문구,28597.10145,0.69,19732
서울특별시 동대문구 이문2동,202407,1,234363,14,동대문구,28597.10145,0.69,19732
서울특별시 동대문구 이문2동,202408,1,218629,14,동대문구,28597.10145,0.69,19732
서울특별시 동대문구 이문2동,202409,1,217114,14,동대문구,28597.10145,0.69,19732
서울특별시 동대문구 이문2동,202410,1,238007,14,동대문구,28597.10145,0.69,19732
서울특별시 동대문구 이문2동,202411,1,233890,14,동대문구,28597.10145,0.69,19732
서울특별시 동대문구 이문2동,202412,1,226045,14,동대문구,28597.10145,0.69,19732
서울특별시 동대문구 장안1동,202401,1,552267,43,동대문구,30294.4,1.25,37868
서울특별시 동대문구 장안1동,202402,1,493785,43,동대문구,30294.4,1.25,37868
서울특별시 동대문구 장안1동,202403,1,565408,43,동대문구,30294.4,1.25,37868
서울특별시 동대문구 장안1동,202404,1,559342,43,동대문구,30294.4,1.25,37868
서울특별시 동대문구 장안1동,202405,1,567713,43,동대문구,30294.4,1.25,37868
서울특별시 동대문구 장안1동,202406,1,531249,43,동대문구,30294.4,1.25,37868
서울특별시 동대문구 장안1동,202407,1,567692,43,동대문구,30294.4,1.25,37868
서울특별시 동대문구 장안1동,202408,1,529930,43,동대문구,30294.4,1.25,37868
서울특별시 동대문구 장안1동,202409,1,506863,43,동대문구,30294.4,1.25,37868
서울특별시 동대문구 장안1동,202410,1,571792,43,동대문구,30294.4,1.25,37868
서울특별시 동대문구 장안1동,202411,1,572071,43,동대문구,30294.4,1.25,37868
서울특별시 동대문구 장안1동,202412,1,578479,43,동대문구,30294.4,1.25,37868
서울특별시 동대문구 전농1동,202401,1,648883,12,동대문구,28370.58824,1.19,33761
서울특별시 동대문구 전농1동,202402,1,609215,12,동대문구,28370.58824,1.19,33761
서울특별시 동대문구 전농1동,202403,1,707009,12,동대문구,28370.58824,1.19,33761
서울특별시 동대문구 전농1동,202404,1,678730,12,동대문구,28370.58824,1.19,33761
서울특별시 동대문구 전농1동,202405,1,716341,12,동대문구,28370.58824,1.19,33761
서울특별시 동대문구 전농1동,202406,1,669869,12,동대문구,28370.58824,1.19,33761
서울특별시 동대문구 전농1동,202407,1,663341,12,동대문구,28370.58824,1.19,33761
서울특별시 동대문구 전농1동,202408,1,648092,12,동대문구,28370.58824,1.19,33761
서울특별시 동대문구 전농1동,202409,1,647364,12,동대문구,28370.58824,1.19,33761
서울특별시 동대문구 전농1동,202410,1,710127,12,동대문구,28370.58824,1.19,33761
서울특별시 동대문구 전농1동,202411,1,691722,12,동대문구,28370.58824,1.19,33761
서울특별시 동대문구 전농1동,202412,1,692721,12,동대문구,28370.58824,1.19,33761
서울특별시 동대문구 제기동,202401,1,524981,18,동대문구,21577.11864,1.18,25461
서울특별시 동대문구 제기동,202402,1,479295,18,동대문구,21577.11864,1.18,25461
서울특별시 동대문구 제기동,202403,1,542530,18,동대문구,21577.11864,1.18,25461
서울특별시 동대문구 제기동,202404,1,525321,18,동대문구,21577.11864,1.18,25461
서울특별시 동대문구 제기동,202405,1,542492,18,동대문구,21577.11864,1.18,25461
서울특별시 동대문구 제기동,202406,1,500312,18,동대문구,21577.11864,1.18,25461
서울특별시 동대문구 제기동,202407,1,494314,18,동대문구,21577.11864,1.18,25461
서울특별시 동대문구 제기동,202408,1,476139,18,동대문구,21577.11864,1.18,25461
서울특별시 동대문구 제기동,202409,1,504878,18,동대문구,21577.11864,1.18,25461
서울특별시 동대문구 제기동,202410,1,559178,18,동대문구,21577.11864,1.18,25461
서울특별시 동대문구 제기동,202411,1,528053,18,동대문구,21577.11864,1.18,25461
서울특별시 동대문구 제기동,202412,1,521067,18,동대문구,21577.11864,1.18,25461
서울특별시 동대문구 휘경1동,202401,1,679146,10,동대문구,25439.68254,0.63,16027
서울특별시 동대문구 휘경1동,202402,1,628369,10,동대문구,25439.68254,0.63,16027
서울특별시 동대문구 휘경1동,202403,1,853108,10,동대문구,25439.68254,0.63,16027
서울특별시 동대문구 휘경1동,202404,1,831454,10,동대문구,25439.68254,0.63,16027
서울특별시 동대문구 휘경1동,202405,1,863658,10,동대문구,25439.68254,0.63,16027
서울특별시 동대문구 휘경1동,202406,1,735640,10,동대문구,25439.68254,0.63,16027
서울특별시 동대문구 휘경1동,202407,1,696338,10,동대문구,25439.68254,0.63,16027
서울특별시 동대문구 휘경1동,202408,1,666215,10,동대문구,25439.68254,0.63,16027
서울특별시 동대문구 휘경1동,202409,1,730705,10,동대문구,25439.68254,0.63,16027
서울특별시 동대문구 휘경1동,202410,1,806452,10,동대문구,25439.68254,0.63,16027
서울특별시 동대문구 휘경1동,202411,1,820608,10,동대문구,25439.68254,0.63,16027
서울특별시 동대문구 휘경1동,202412,1,754643,10,동대문구,25439.68254,0.63,16027
서울특별시 동작구 노량진1동,202401,2,861649,99,동작구,21282.27848,1.58,33626
서울특별시 동작구 노량진1동,202402,2,767326,99,동작구,21282.27848,1.58,33626
서울특별시 동작구 노량진1동,202403,2,889290,99,동작구,21282.27848,1.58,33626
서울특별시 동작구 노량진1동,202404,2,912649,99,동작구,21282.27848,1.58,33626
서울특별시 동작구 노량진1동,202405,2,932938,99,동작구,21282.27848,1.58,33626
서울특별시 동작구 노량진1동,202406,2,850674,99,동작구,21282.27848,1.58,33626
서울특별시 동작구 노량진1동,202407,2,876577,99,동작구,21282.27848,1.58,33626
서울특별시 동작구 노량진1동,202408,2,840814,99,동작구,21282.27848,1.58,33626
서울특별시 동작구 노량진1동,202409,2,845181,99,동작구,21282.27848,1.58,33626
서울특별시 동작구 노량진1동,202410,2,968238,99,동작구,21282.27848,1.58,33626
